blend_id,oil_type,4c7a51f1-dc82-41dc-92fa-772535c2c70c,33fd9876-db06-478c-8993-17dd5d9d698a,val,7c8a81df-b7e7-4507-aab1-79a61fce7887,50d7e65f-df1c-4e73-8961-9608846cf1d3,7eef1eae-b625-40f0-bc54-9ee4eb2abeb3,049e5cb9-9c20-438c-9ef2-96870712a0be,76287f81-2806-481a-8dc6-7274a761e2f9,9e2de643-ddca-487e-b9e7-69b25d8662bf,5cf8e492-dfea-4ecb-8799-a97989c46256,5f1a9612-c626-4f94-8e98-6a103e4f07ef,ebe9475f-b29f-4ffd-86af-a16a8321f1ee,161776ad-2131-4557-a1f2-995bacb90bf0,7fde038e-937b-4420-a4de-daf51b2ab54a,a7e1eb76-5329-41f9-87af-a3c0bcc04c06,e6a39b44-cb14-4221-aaa6-f26fd946e68e,5d79a10f-c1f3-4ca8-85f2-7833c295e3c8,a3312e2a-ad4e-42de-8d5a-533d85346b4d,f6cc205c-a44d-40e5-9462-2eab4a673e2a,00f815e2-e93a-4bac-9e2b-9733d77ab1ea,90f8d10d-0094-4188-b5de-85b71db78859,6778cdc9-8a45-4592-9da9-9670a616ec35,bb81c562-5ae1-41cd-817c-0d80e41168ca,e1393ee4-f97f-405d-b4ad-208cb3a46bc0,9a5290f3-d43b-424f-9a4f-b68c4abf718a,4e3b4ddc-7a7e-43e6-bd1c-64c4aaa8b2c0,45496a42-6a86-40fd-bdf6-9451c9c0641b,2efb9b14-01bf-43bf-bd8b-bcd4675f040d,227542be-0884-44dd-afbd-cbe2fd8338bf,4ff1ad46-aa06-4344-875e-a1f33ac094a7,d6eff30f-788e-48a2-b2bd-cbba188f4e63,d7651afb-daba-4d99-bab9-ec17ae0f30ca,78cb28c6-8e47-42b3-8568-4829b634301a,a8bc9c11-42cb-4452-8cc8-8f96eb3d7705,eb35a9fb-06b7-4a34-8aa2-d3026efac4ed,b66d6e5c-747b-46b7-a050-a36acbee020f,a915d87d-cf09-4aad-b84a-626778d5c019,7cd9a217-5ed5-474e-9566-f9d67ee7f4e1,a4b657dc-6c1b-4039-987c-af72aeae387a,1667ebbd-5a03-4789-a385-c9b9e2395f96,59f3b39f-737a-47fe-8eee-3aec01555b0b,53c624b1-f40b-4a31-82e2-6f3e73bbf9da,b34a1cc1-5998-4c18-b91e-89c2450d4e83,4d43ef8b-f3d2-406c-810e-4e1aa6f4d36b,04f20f18-f2e2-4864-90da-f0c4362ca79a,5ccd9b66-2ff5-45d5-9117-e3b1a4a3f892,59a51599-1085-4a3e-9623-0a819b722db3,94d89046-80c9-41a8-9d0c-d587d9ed18c2,ece02549-5425-42dc-af7d-c3f53d480ca6,71ad7f42-90b8-44af-a78d-95e9bce18480,24acf244-3846-49a7-be19-ebbff58fde91,d1e22cd4-a828-4e1a-9bbe-34d342c1980b,52178b55-5b8f-48c4-8e8c-021f1facf40a,99f126a5-435a-40e7-bc31-c2b42e32aab7,aa05ca42-92ba-4e72-8969-b9446281f277,943ccc3a-58c3-4ef7-a41f-02aa4956aeb1,a21ee2d5-8f50-40ce-b0b4-d6aec1130eee,b17c80da-d1f5-4705-959d-923c14253119,b38cd6d1-cc71-4771-9d9c-7b37ae274fe9,928fc6d7-374c-45c9-99bd-39de63a3f140,eff11261-8c41-4965-9692-fb8336e5b0e1,085c81d0-1885-4560-a4d3-08f9c0d108e2,e08049e5-b6df-4014-b6c1-0eff02a30b39,18ddc15f-51bb-4f95-936a-64c9f3c453e6,2bf4e562-53bd-4e6f-9f83-c30a892170e1,63ebef72-247d-40fb-a9b6-8987ad42b16d,7fa1099c-cc3d-4bc2-ab0b-daa4fce8002e,e238dd99-a730-4333-9ef0-85a3faaa4ff0,c97c9cdb-a28a-499d-9da3-e769290b05d7,9fa62975-847a-469e-bd3e-e0e133141ab0,9e87f31b-a049-464c-bc75-fd17bb9b98b0,ea2ecdb7-115a-4fbe-8438-3a1cfc3a6469,cba8acaa-efa7-4e04-9793-0b95020878be,60da2a12-5991-4aa9-ae4f-9cd012f672b0,fffabb0e-628a-43e5-85a8-73d314d910c1,719499f0-1923-439b-821e-47594974dcb2,b2f24d32-97e1-46f2-94ec-89bd9e30ff0e,834c8f63-4212-4e7e-b28e-2c79a42eb52f,b3e785a4-8385-4654-b045-880de4c3afd1,5b814af6-64df-488a-a05d-6cc4677d1c43,80fef28d-3b7f-45df-a889-eacfa39673d4,662a0731-1523-4070-a8e3-c5e2806cbfcb,d8781211-58fd-4220-ba55-61ccd6d8b558,769fabb5-2459-49d0-bf43-62e2921520ac,53d6b944-dbbd-40ee-a5b3-89bd0c983ab9,9c282e4a-84af-4cf2-abfb-fb4b6eb1ad20,61718786-0258-4501-984f-50f515e9ce6c,2aef9bbe-072f-4dea-aa76-036fb022a1e5,80445e43-cf82-4c0f-a53b-fe645d67f2f4,11dbe402-b372-464a-9a91-8a142d8724e5,d85f925a-fcd4-40c6-a710-b60605a939d3,d734cbad-e7e1-4919-90e9-028f45a87219,f3279986-966f-426d-8408-76aadba71553,a9c8d1ef-2334-4050-b634-804c968c9a08,90b442e5-5d9c-4aa8-a1d4-4ba384d10874,1c62da11-9c80-4f94-a519-f6cdcf7662dc,ca391f34-26e7-4427-a96e-326f560c36b2,b7cfc59a-c869-4aa3-b6dc-250db0c8fd33,96378e41-34be-4718-94cd-15bbf8276def,d733a865-4f57-476d-a850-32587a38ba91,64fc59c5-3d77-4dde-aef9-4bc4a8b39722,773bed06-8a5f-4f72-a9fd-89dac602ba20,6473371b-bbbc-4bc0-92da-b783da2a5277,132b1739-f7f7-4450-89b4-6d13fad0b6f2,smiles_list,component_names_list
c547b7d8-c94f-11ed-973e-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,6.99,-54.0,14565.0,,,841.1,0.026,844.3,10.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6.99,34.73,6.53,32.8,0.46,6.6,1.93,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['CCCC(C)CCC'],"['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', 'f22976fe-8f55-4e1d-af8e-77dd33d313c1']"
65074114-a6d5-11ed-9153-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.34,-43.0,125000.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'd0c80db9-b2c4-4fee-be8e-5493a8ac7fa0', 'c286e40d-852e-43cd-8bee-c18598a3a853']"
5b83373e-a788-11ed-992a-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.1,-43.0,131900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
49f9770e-5e3b-11ec-803b-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,11.16,-42.0,34500.0,,,,,,,,,,54.23,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4640.0,5.0,3950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCC(C)(C)CC', 'O=C(CC)OCCCCCOC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '94c6da88-8acb-4198-84c5-4f20642d8605', '5238007a-5387-4e17-b738-2150171a6087', '2d15a4ed-3c61-46e1-8a01-993afc3afe1f']"
1368a606-90da-11ed-8e59-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.69,-55.0,12515.0,4.14,,,,,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'c0c33364-a1c5-42eb-9154-89c982c6f562', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', '29c23be0-273f-490d-b1dd-5a09c45eccf3']"
e716349a-adcd-11ed-996a-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.45,-42.0,131300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
867c3bb0-a9dd-11ec-9d4e-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.28,-40.0,385200.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa', 'dc481e29-8a11-4561-9b1d-d399eed43498']"
78e88e28-e0c3-11ec-95ab-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.4,-44.0,111850.0,4.8,,853.2,0.074,856.3,10.0,30.0,20.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '5382bb24-020b-4731-b45f-1096dd22ae75', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1']"
38dd345c-5038-11ed-93f9-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,14.67,-43.0,853000.0,,,,,,,,,,78.62,,,,,,,,,25.95,177.1,293.1,372.8,9.3,4.76,1.0,204.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', 'e9c38205-44f3-4630-a1da-1c82f6583a8f']"
4d33de30-09e0-11ee-8bcd-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.33,-42.0,107750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
20f38ca2-c3ff-11ed-9434-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,16.3,-42.0,173050.0,,,,0.182,,10.0,20.0,10.0,,,,,3.0,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'd0c80db9-b2c4-4fee-be8e-5493a8ac7fa0', 'c286e40d-852e-43cd-8bee-c18598a3a853']"
1beff8c2-adce-11ed-996a-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.51,-43.0,129200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
6d077f30-9d77-11ed-9fac-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,14.39,-43.0,72465.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1']"
28f29ab0-627e-11ee-823f-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,26.2,-47.0,147550.0,,,,0.063,,480.0,400.0,460.0,197.0,191.6,172.0,,60.0,392.0,,0.078,0.0003,,,,,,,,,,25.0,0.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCC(C(C(C)C)CCCCCC)CC(C(C)C)CCCCC', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['5011713b-7c70-465a-a9d2-8eff131ae671', '80993e83-af5d-450f-b674-1f9dfd552c96', '1b42992f-5222-4510-96a2-0c4cbcd0fefc', '62d3bfae-a440-4be2-9477-c84b0a0688d3']"
60e6537e-c73e-11ee-99e2-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,8.02,-48.0,46330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CC(C)CCCC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'bf726dc6-c5b9-4d91-b71c-c51a23b451f6', '7754362e-1cd1-4581-96f1-e71a377430ef', '591279ae-fa57-4fb0-8241-91c2463fe56a']"
acb8f3da-a0a9-11ee-8a84-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.67,-51.0,21580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O', 'CC(C)(C)CC(C)(C)C', 'CCC(C)CCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '209ed19c-828c-494f-8b86-44daf22ba5dc', '2685d6e5-8194-4397-8856-5bdb5d343cc4', 'abf252e5-fe01-4700-847e-fb782e22b50c', '40b0d8f3-8b06-4737-8475-a4ce5bcb7152', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
007b4d7a-b1f8-11ed-93b4-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,7.48,-54.0,13360.0,,,,0.016,,10.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CC(C)CCCCC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', '29c23be0-273f-490d-b1dd-5a09c45eccf3']"
cb28f2de-802b-11ec-83a1-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,6.04,-49.0,10650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['CCCC(C)CCC'],"['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'ad38cef1-e1bb-4a8e-97c1-b8fcc49c31ee']"
f2703df4-4df6-11ed-9a6d-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,17.96,-44.0,189900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCC(C(OC)=O)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c286e40d-852e-43cd-8bee-c18598a3a853', 'f9ec1862-7676-4e68-9223-fea2f435e9a3']"
62c8438e-bc99-11ec-9ebf-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,12.32,-42.0,127350.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa']"
e472c494-13e8-11ed-94cf-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.36,-49.0,38060.0,4.98,,,0.168,,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCC(C(OC)=O)CC', 'CC/C=C/CC(C1=CC=CC=C1)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'bae541b5-729a-4fb5-844c-468d4272185a', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '209ed19c-828c-494f-8b86-44daf22ba5dc']"
f52315b4-b25e-11ec-8ff7-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.31,-41.0,131000.0,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'CCCCC(C)C', 'CC(C)(C)C(OC)=O']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '183b1274-f199-4d9f-bf3e-69a294894c95']"
21902f44-80ed-11ed-990b-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,14.41,-43.0,33065.0,,,,,,,,,,76.15,198.0,,,,,,,,0.05,0.35,0.53,0.7,0.76,0.61,1.22,2.76,,,,1.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'O=C(CC(CC(OCCCCCCCCCCCCCCCCCCC)=O)C)OCC']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '17e17c86-79ee-4c3c-ab9e-beb38c32dc5d']"
3ddea7ba-5a88-11ed-96db-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.0,-45.0,83760.0,4.38,,,,,,,,,,,,192.0,,,,,130.0,1.39,9.23,12.64,13.39,1.02,-0.28,3.81,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.0,,0.478,4381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
a0fc215e-3267-11ed-8a15-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,9.28,-42.0,143800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCC(C)CC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '7a781ed4-999d-4e6b-b1f1-a07281f3c8da', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
e773aefc-f89d-11ed-9df0-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,7.04,-58.0,8222.0,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04,33.67,6.58,31.71,0.46,6.53,1.96,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['c0c33364-a1c5-42eb-9154-89c982c6f562', '5238007a-5387-4e17-b738-2150171a6087', '5011713b-7c70-465a-a9d2-8eff131ae671', '11fce3b6-4aa0-40c3-9ecd-f210d81bb3f0', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', '62d3bfae-a440-4be2-9477-c84b0a0688d3']"
083a8a14-3807-11ed-9a4d-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.65,-53.0,16225.0,4.19,,854.6,0.016,857.7,30.0,20.0,40.0,225.0,36.57,185.0,,,,,,,,,,,,,,,,,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'COC(C(C)(CC)C)=O']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '02bbb0cf-07c7-4456-8634-e5aa3808d631', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '29c23be0-273f-490d-b1dd-5a09c45eccf3']"
